5 21 0 0 0 0 0 0 1 0 0 1 1 1
5 22 0 0 0 0 0 0 1 0 0 1 1 1
5 23 0 0 0 0 0 0 1 0 0 1 1 1
5 24 0 0 0 0 0 0 1 0 0 1 1 1
5 25 0 0 0 0 0 0 1 0 0 1 1 1
5 26 0 0 0 0 0 0 1 0 0 1 1 1
5 27 0 0 0 0 0 0 1 0 0 1 1 1
5 28 0 0 0 0 0 0 1 0 0 1 1 1
5 29 0 0 0 0 0 0 1 0 0 1 1 1
5 30 0 0 0 0 0 0 1 0 0 1 1 1
5 31 0 0 0 0 0 0 1 0 0 1 1 1
5 32 0 0 0 0 0 0 1 0 0 1 1 1
5 33 0 0 0 0 0 0 1 0 0 1 1 1
5 34 0 0 0 0 0 0 1 0 0 1 1 1
5 35 0 0 0 0 0 0 1 0 0 1 1 1
5 36 0 0 0 0 0 0 1 0 0 1 1 1
5 37 0 0 0 0 0 0 1 0 0 1 1 1
5 38 0 0 0 0 0 0 1 0 0 1 1 1
5 39 0 0 0 0 0 0 1 0 0 1 1 1
5 40 0 0 0 0 0 0 1 0 0 1 1 1
5 43 0 0.0072 0.014 0 0.0253 0.0127 1 0 0 1.0072 1 1
5 44 0 0.1434 0.4117 0.0991 0.0687 0.0191 1 0 0 1.1434 1 1
5 45 0.0025 0.0934 0.3955 0.0798 0.0967 0.0194 1 0 0 1.0934 1 1
5 46 0.0131 0.2099 0.166 0.0311 0.0782 0.0032 1 0 0 1.2099 1 1
5 47 0 0.1561 0.5615 0.1176 0.0675 0.0938 1 0 0 1.1561 1 1
5 48 0.0096 0.3356 0.3338 0.2318 0.0649 0.0243 1 0 0 1.3356 1 1
5 49 0.005 0.1493 0.2098 0.4816 0.0814 0.0729 1 0 0 1.1493 1 1
5 50 0.0023 0.1553 0.2309 0.288 0.0461 0.0145 1 0 0 1.1553 1 1
5 51 0 0.0423 0.0407 0.1258 0.0223 0.0022 1 0 0 1.0423 1 1
5 53 0 0.0121 0.0262 0 0.0105 0.0003 1 0 0 1.0121 1 1
5 54 0.0025 0.0249 0.1682 0.1884 0.0398 0.0122 1 0 0 1.0249 1 1
5 55 0.004 0.1331 0.3142 0.2224 0.0956 0.0059 1 0 0 1.1331 1 1
5 56 0 0.0482 0.0458 0.0698 0.0386 0.0342 1 0 0 1.0482 1 1
5 57 0 0 0 0.0077 0.0027 0 1 0 0 1 1 1
6 13 0 0 0 0 0 0 1 0 0 1 1 1
6 14 0 0 0 0 0 0 1 0 0 1 1 1
6 15 0 0 0 0 0 0 1 0 0 1 1 1
6 16 0 0 0 0 0 0 1 0 0 1 1 1
6 17 0 0 0 0 0 0 1 0 0 1 1 1
6 18 0 0 0 0 0 0 1 0 0 1 1 1
6 19 0 0 0 0 0 0 1 0 0 1 1 1
6 20 0 0 0 0 0 0 1 0 0 1 1 1
6 21 0 0 0 0 0 0 1 0 0 1 1 1
6 22 0 0 0 0 0 0 1 0 0 1 1 1
6 23 0 0 0 0 0 0 1 0 0 1 1 1
6 24 0 0 0 0 0 0 1 0 0 1 1 1
6 25 0 0 0 0 0 0 1 0 0 1 1 1
6 26 0 0 0 0 0 0 1 0 0 1 1 1
6 27 0 0 0 0 0 0 1 0 0 1 1 1
6 28 0 0 0 0 0 0 1 0 0 1 1 1
6 29 0 0 0 0 0 0 1 0 0 1 1 1
6 30 0 0 0 0 0 0 1 0 0 1 1 1
6 31 0 0 0 0 0 0 1 0 0 1 1 1
6 32 0 0 0 0 0 0 1 0 0 1 1 1
6 33 0 0 0 0 0 0 1 0 0 1 1 1
6 34 0 0 0 0 0 0 1 0 0 1 1 1
6 35 0 0 0 0 0 0 1 0 0 1 1 1
6 36 0 0 0 0 0 0 1 0 0 1 1 1
6 37 0 0 0 0 0 0 1 0 0 1 1 1
6 38 0 0 0 0 0 0 1 0 0 1 1 1
6 39 0 0 0 0 0 0 1 0 0 1 1 1
6 40 0 0 0 0 0 0 1 0 0 1 1 1
6 41 0 0 0 0 0 0 1 0 0 1 1 1
6 45 0 0 0.0003 0 0.0033 0 1 0 0 1 1 1
6 46 0 0.0037 0.0006 0 0.0077 0 1 0 0 1.0037 1 1
6 47 0.0233 0.0372 0.1396 0.0316 0.0369 0.2652 1 0 0 1.0372 1 1
6 48 0.0245 0.3311 0.2908 0.1642 0.1072 0.0822 1 0 0 1.3311 1 1
6 49 0.0032 0.3224 0.2888 0.3112 0.0642 0.0102 1 0 0 1.3224 1 1
6 50 0 0.1238 0.236 0.5099 0.0869 0.0434 1 0 0 1.1238 1 1
6 51 0 0.1013 0.2291 0.3553 0.0738 0 1 0 0 1.1013 1 1
6 52 0 0.0755 0.0409 0.0389 0.038 0 1 0 0 1.0755 1 1
6 53 0 0.3069 0.483 0.0771 0.0619 0.0088 1 0 0 1.3069 1 1
6 54 0.0054 0.2155 0.5672 0.1534 0.0409 0.0176 1 0 0 1.2155 1 1
6 55 0 0.0471 0.5128 0.2208 0.1039 0.1154 1 0 0 1.0471 1 1
6 56 0.0104 0.0166 0.2901 0.377 0.1156 0.0145 1 0 0 1.0166 1 1
6 57 0.0033 0 0.0379 0.0947 0.0033 0.0016 1 0 0 1 1 1
7 13 0 0 0 0 0 0 1 0 0 1 1 1
7 14 0 0 0 0 0 0 1 0 0 1 1 1
7 15 0 0 0 0 0 0 1 0 0 1 1 1
7 16 0 0 0 0 0 0 1 0 0 1 1 1
7 17 0 0 0 0 0 0 1 0 0 1 1 1
7 18 0 0 0 0 0 0 1 0 0 1 1 1
7 19 0 0 0 0 0 0 1 0 0 1 1 1
7 20 0 0 0 0 0 0 1 0 0 1 1 1
7 21 0 0 0 0 0 0 1 0 0 1 1 1
7 22 0 0 0 0 0 0 1 0 0 1 1 1
7 23 0 0 0 0 0 0 1 0 0 1 1 1
7 24 0 0 0 0 0 0 1 0 0 1 1 1
7 25 0 0 0 0 0 0 1 0 0 1 1 1
7 26 0 0 0 0 0 0 1 0 0 1 1 1
7 27 0 0 0 0 0 0 1 0 0 1 1 1
7 28 0 0 0 0 0 0 1 0 0 1 1 1
7 29 0 0 0 0 0 0 1 0 0 1 1 1
7 30 0 0 0 0 0 0 1 0 0 1 1 1
7 31 0 0 0 0 0 0 1 0 0 1 1 1
7 32 0 0 0 0 0 0 1 0 0 1 1 1
7 33 0 0 0 0 0 0 1 0 0 1 1 1
7 34 0 0 0 0 0 0 1 0 0 1 1 1
7 35 0 0 0 0 0 0 1 0 0 1 1 1
7 36 0 0 0 0 0 0 1 0 0 1 1 1
7 37 0 0 0 0 0 0 1 0 0 1 1 1
7 38 0 0 0 0 0 0 1 0 0 1 1 1
7 39 0 0 0 0 0 0 1 0 0 1 1 1
7 40 0 0 0 0 0 0 1 0 0 1 1 1
7 41 0 0 0 0 0 0 1 0 0 1 1 1
7 42 0 0 0 0 0 0 1 0 0 1 1 1
7 46 0 0.0027 0.0443 0 0.0227 0.0161 1 0 0 1.0027 1 1
7 47 0.0426 0.0215 0.0192 0.017 0.0717 0.032 1 0 0 1.0215 1 1
7 48 0.0513 0.347 0.389 0.0938 0.0447 0.0521 1 0 0 1.347 1 1
7 49 0.0046 0.3565 0.2946 0.1952 0.1058 0.0433 1 0 0 1.3565 1 1
7 50 0.0073 0.3413 0.3236 0.2958 0.032 0 1 0 0 1.3413 1 1
7 51 0.0145 0.2879 0.2024 0.277 0.0454 0 1 0 0 1.2879 1 1
7 52 0 0 0.0008 0.0015 0.0017 0 1 0 0 1 1 1
7 53 0 0.0559 0.175 0.0245 0.0371 0 1 0 0 1.0559 1 1
7 54 0.0142 0.3867 0.2432 0.0815 0.0607 0.0356 1 0 0 1.3867 1 1
7 55 0.0074 0.1896 0.4665 0.2644 0.0517 0.0204 1 0 0 1.1896 1 1
7 56 0.0374 0.1588 0.1189 0.1239 0.0173 0.0175 1 0 0 1.1588 1 1
8 12 0 0 0 0 0 0 1 0 0 1 1 1
8 13 0 0 0 0 0 0 1 0 0 1 1 1
8 14 0 0 0 0 0 0 1 0 0 1 1 1
8 15 0 0 0 0 0 0 1 0 0 1 1 1
8 16 0 0 0 0 0 0 1 0 0 1 1 1
8 17 0 0 0 0 0 0 1 0 0 1 1 1
8 18 0 0 0 0 0 0 1 0 0 1 1 1
8 19 0 0 0 0 0 0 1 0 0 1 1 1
8 20 0 0 0 0 0 0 1 0 0 1 1 1
8 21 0 0 0 0 0 0 1 0 0 1 1 1
8 22 0 0 0 0 0 0 1 0 0 1 1 1
8 23 0 0 0 0 0 0 1 0 0 1 1 1
8 24 0 0 0 0 0 0 1 0 0 1 1 1
8 25 0 0 0 0 0 0 1 0 0 1 1 1
8 26 0 0 0 0 0 0 1 0 0 1 1 1
8 27 0 0 0 0 0 0 1 0 0 1 1 1
8 28 0 0 0 0 0 0 1 0 0 1 1 1
8 29 0 0 0 0 0 0 1 0 0 1 1 1
8 30 0 0 0 0 0 0 1 0 0 1 1 1
8 31 0 0 0 0 0 0 1 0 0 1 1 1
8 32 0 0 0 0 0 0 1 0 0 1 1 1
8 33 0 0 0 0 0 0 1 0 0 1 1 1
8 34 0 0 0 0 0 0 1 0 0 1 1 1
8 35 0 0 0 0 0 0 1 0 0 1 1 1
8 36 0 0 0 0 0 0 1 0 0 1 1 1
8 37 0 0 0 0 0 0 1 0 0 1 1 1
8 38 0 0 0 0 0 0 1 0 0 1 1 1
8 39 0 0 0 0 0 0 1 0 0 1 1 1
8 40 0 0 0 0 0 0 1 0 0 1 1 1
8 41 0 0 0 0 0 0 1 0 0 1 1 1
8 42 0 0 0 0 0 0 1 0 0 1 1 1
8 47 0 0.027 0.0098 0.0028 0.0566 0.0071 1 0 0 1.027 1 1
8 48 0.0027 0.2728 0.2077 0.0945 0.1076 0.0152 1 0 0 1.2728 1 1
8 49 0.0032 0.3184 0.491 0.1251 0.0542 0.0081 1 0 0 1.3184 1 1
8 50 0.0067 0.4114 0.3676 0.1854 0.026 0.0029 1 0 0 1.4114 1 1
8 51 0.0102 0.3562 0.2598 0.258 0.1023 0.0132 1 0 0 1.3562 1 1
8 52 0 0.099 0.0891 0.171 0.0206 0.0026 1 0 0 1.099 1 1
8 54 0 0.044 0.0522 0.0489 0.0558 0.054 1 0 0 1.044 1 1
8 55 0.0054 0.233 0.2609 0.2271 0.093 0.006 1 0 0 1.233 1 1
8 56 0 0.0303 0.0282 0.0169 0.0056 0.0065 1 0 0 1.0303 1 1
9 12 0 0 0 0 0 0 1 0 0 1 1 1
9 13 0 0 0 0 0 0 1 0 0 1 1 1
9 14 0 0 0 0 0 0 1 0 0 1 1 1
9 15 0 0 0 0 0 0 1 0 0 1 1 1
9 16 0 0 0 0 0 0 1 0 0 1 1 1
9 17 0 0 0 0 0 0 1 0 0 1 1 1
9 18 0 0 0 0 0 0 1 0 0 1 1 1
9 19 0 0 0 0 0 0 1 0 0 1 1 1
9 20 0 0 0 0 0 0 1 0 0 1 1 1
9 21 0 0 0 0 0 0 1 0 0 1 1 1
9 22 0 0 0 0 0 0 1 0 0 1 1 1
9 23 0 0 0 0 0 0 1 0 0 1 1 1
9 24 0 0 0 0 0 0 1 0 0 1 1 1
9 25 0 0 0 0 0 0 1 0 0 1 1 1
9 26 0 0 0 0 0 0 1 0 0 1 1 1
9 27 0 0 0 0 0 0 1 0 0 1 1 1
9 28 0 0 0 0 0 0 1 0 0 1 1 1
9 29 0 0 0 0 0 0 1 0 0 1 1 1
9 30 0 0 0 0 0 0 1 0 0 1 1 1
9 31 0 0 0 0 0 0 1 0 0 1 1 1
9 32 0 0 0 0 0 0 1 0 0 1 1 1
9 33 0 0 0 0 0 0 1 0 0 1 1 1
9 34 0 0 0 0 0 0 1 0 0 1 1 1
9 35 0 0 0 0 0 0 1 0 0 1 1 1
9 36 0 0 0 0 0 0 1 0 0 1 1 1
9 37 0 0 0 0 0 0 1 0 0 1 1 1
9 38 0 0 0 0 0 0 1 0 0 1 1 1
9 39 0 0 0 0 0 0 1 0 0 1 1 1
9 40 0 0 0 0 0 0 1 0 0 1 1 1
9 41 0 0 0 0 0 0 1 0 0 1 1 1
9 48 0 0.0003 0.0039 0.0022 0.0117 0.0173 1 0 0 1.0003 1 1
9 49 0 0.1766 0.1736 0.0805 0.1106 0.0914 1 0 0 1.1766 1 1
9 50 0.0029 0.4353 0.3662 0.0801 0.0705 0.0449 1 0 0 1.4353 1 1
9 51 0.0176 0.4197 0.2335 0.0889 0.0833 0.1521 1 0 0 1.4197 1 1
9 52 0.0043 0.1141 0.0352 0.0844 0.0881 0.0097 1 0 0 1.1141 1 1
9 53 0 0 0 0 0.0053 0 1 0 0 1 1 1
9 54 0 0.0078 0.0099 0.0056 0.0372 0 1 0 0 1.0078 1 1
9 55 0 0.0076 0.0137 0.0073 0.0096 0 1 0 0 1.0076 1 1
9 56 0.0034 0.0578 0.0898 0.0883 0.0302 0.0096 1 0 0 1.0578 1 1
9 57 0 0.0579 0.062 0.1354 0.0349 0.0032 1 0 0 1.0579 1 1
9 60 0 0 0 0 0.0136 0.0023 1 0 0 1 1 1
10 12 0 0 0 0 0 0 1 0 0 1 1 1
10 13 0 0 0 0 0 0 1 0 0 1 1 1
10 14 0 0 0 0 0 0 1 0 0 1 1 1
10 15 0 0 0 0 0 0 1 0 0 1 1 1
10 16 0 0 0 0 0 0 1 0 0 1 1 1
10 17 0 0 0 0 0 0 1 0 0 1 1 1
10 18 0 0 0 0 0 0 1 0 0 1 1 1
10 19 0 0 0 0 0 0 1 0 0 1 1 1
10 20 0 0 0 0 0 0 1 0 0 1 1 1
10 21 0 0 0 0 0 0 1 0 0 1 1 1
10 22 0 0 0 0 0 0 1 0 0 1 1 1
10 23 0 0 0 0 0 0 1 0 0 1 1 1
10 24 0 0 0 0 0 0 1 0 0 1 1 1
10 25 0 0 0 0 0 0 1 0 0 1 1 1
10 26 0 0 0 0 0 0 1 0 0 1 1 1
10 27 0 0 0 0 0 0 1 0 0 1 1 1
10 28 0 0 0 0 0 0 1 0 0 1 1 1
10 29 0 0 0 0 0 0 1 0 0 1 1 1
10 30 0 0 0 0 0 0 1 0 0 1 1 1
10 31 0 0 0 0 0 0 1 0 0 1 1 1
10 32 0 0 0 0 0 0 1 0 0 1 1 1
10 33 0 0 0 0 0 0 1 0 0 1 1 1
10 34 0 0 0 0 0 0 1 0 0 1 1 1
10 35 0 0 0 0 0 0 1 0 0 1 1 1
10 36 0 0 0 0 0 0 1 0 0 1 1 1
10 37 0 0 0 0 0 0 1 0 0 1 1 1
10 38 0 0 0 0 0 0 1 0 0 1 1 1
10 39 0 0 0 0 0 0 1 0 0 1 1 1
10 40 0 0 0 0 0 0 1 0 0 1 1 1
10 49 0 0.0004 0 0 0.0103 0 1 0 0 1.0004 1 1
10 50 0 0.0536 0.0499 0.0587 0.1632 0.0429 1 0 0 1.0536 1 1
10 51 0.0124 0.3026 0.0616 0.1115 0.1546 0.0228 1 0 0 1.3026 1 1
10 52 0.0093 0.3372 0.1384 0.2551 0.0964 0.0514 1 0 0 1.3372 1 1
10 53 0 0.1513 0.0889 0.0057 0.0984 0 1 0 0 1.1513 1 1
10 54 0 0 0 0 0.0035 0 1 0 0 1 1 1
10 55 0 0 0 0 0.0045 0 1 0 0 1 1 1
10 56 0 0.0334 0.0761 0.0213 0.0409 0.0117 1 0 0 1.0334 1 1
10 57 0 0.0485 0.1691 0.0668 0.0355 0.0322 1 0 0 1.0485 1 1
10 58 0 0 0 0.0003 0 0.0015 1 0 0 1 1 1
10 59 0 0.0158 0.0185 0.0582 0.0099 0 1 0 0 1.0158 1 1
10 60 0 0 0 0 0.0231 0.0058 1 0 0 1 1 1
11 12 0 0 0 0 0 0 1 0 0 1 1 1
11 13 0 0 0 0 0 0 1 0 0 1 1 1
11 14 0 0 0 0 0 0 1 0 0 1 1 1
11 15 0 0 0 0 0 0 1 0 0 1 1 1
11 16 0 0 0 0 0 0 1 0 0 1 1 1
11 17 0 0 0 0 0 0 1 0 0 1 1 1
11 18 0 0 0 0 0 0 1 0 0 1 1 1
11 19 0 0 0 0 0 0 1 0 0 1 1 1
11 20 0 0 0 0 0 0 1 0 0 1 1 1
11 21 0 0 0 0 0 0 1 0 0 1 1 1
11 22 0 0 0 0 0 0 1 0 0 1 1 1
11 23 0 0 0 0 0 0 1 0 0 1 1 1
11 24 0 0 0 0 0 0 1 0 0 1 1 1
11 25 0 0 0 0 0 0 1 0 0 1 1 1
11 26 0 0 0 0 0 0 1 0 0 1 1 1
11 27 0 0 0 0 0 0 1 0 0 1 1 1
11 28 0 0 0 0 0 0 1 0 0 1 1 1
11 29 0 0 0 0 0 0 1 0 0 1 1 1
11 30 0 0 0 0 0 0 1 0 0 1 1 1
11 31 0 0 0 0 0 0 1 0 0 1 1 1
11 32 0 0 0 0 0 0 1 0 0 1 1 1
11 33 0 0 0 0 0 0 1 0 0 1 1 1
11 34 0 0 0 0 0 0 1 0 0 1 1 1
11 35 0 0 0 0 0 0 1 0 0 1 1 1
11 36 0 0 0 0 0 0 1 0 0 1 1 1
11 37 0 0 0 0 0 0 1 0 0 1 1 1
11 38 0 0 0 0 0 0 1 0 0 1 1 1
11 39 0 0 0 0 0 0 1 0 0 1 1 1
11 50 0 0.0031 0.0062 0.0046 0.0336 0.0016 1 0 0 1.0031 1 1
11 51 0 0.0084 0.0053 0.0181 0.1003 0.0338 1 0 0 1.0084 1 1
11 52 0 0.1673 0.1082 0.1134 0.1156 0.0124 1 0 0 1.1673 1 1
11 53 0 0.0317 0.0041 0.0151 0.0301 0.0028 1 0 0 1.0317 1 1
11 54 0 0.0524 0.046 0 0.0091 0 1 0 0 1.0524 1 1
11 55 0 0.154 0.1725 0.022 0.0557 0.0138 1 0 0 1.154 1 1
11 56 0.0983 0.1065 0.2508 0.0802 0.0307 0.0587 1 0 0 1.1065 1 1
11 57 0.0052 0.2234 0.274 0.1048 0.1148 0.1881 1 0 0 1.2234 1 1
11 58 0 0.1741 0.3612 0.1257 0.0657 0.1275 1 0 0 1.1741 1 1
11 59 0 0.1208 0.3525 0.2417 0.091 0.041 1 0 0 1.1208 1 1
11 60 0 0.0028 0.0026 0.0051 0.002 0 1 0 0 1.0028 1 1
12 12 0 0 0 0 0 0 1 0 0 1 1 1
12 13 0 0 0 0 0 0 1 0 0 1 1 1
12 14 0 0 0 0 0 0 1 0 0 1 1 1
12 15 0 0 0 0 0 0 1 0 0 1 1 1
12 16 0 0 0 0 0 0 1 0 0 1 1 1
12 17 0 0 0 0 0 0 1 0 0 1 1 1
12 18 0 0 0 0 0 0 1 0 0 1 1 1
12 19 0 0 0 0 0 0 1 0 0 1 1 1
12 20 0 0 0 0 0 0 1 0 0 1 1 1
12 21 0 0 0 0 0 0 1 0 0 1 1 1
12 22 0 0 0 0 0 0 1 0 0 1 1 1
12 23 0 0 0 0 0 0 1 0 0 1 1 1
12 24 0 0 0 0 0 0 1 0 0 1 1 1
12 25 0 0 0 0 0 0 1 0 0 1 1 1
12 26 0 0 0 0 0 0 1 0 0 1 1 1
12 27 0 0 0 0 0 0 1 0 0 1 1 1
12 28 0 0 0 0 0 0 1 0 0 1 1 1
12 29 0 0 0 0 0 0 1 0 0 1 1 1
12 30 0 0 0 0 0 0 1 0 0 1 1 1
12 31 0 0 0 0 0 0 1 0 0 1 1 1
12 32 0 0 0 0 0 0 1 0 0 1 1 1
12 33 0 0 0 0 0 0 1 0 0 1 1 1
12 34 0 0 0 0 0 0 1 0 0 1 1 1
12 35 0 0 0 0 0 0 1 0 0 1 1 1
12 36 0 0 0 0 0 0 1 0 0 1 1 1
12 37 0 0 0 0 0 0 1 0 0 1 1 1
12 38 0 0 0 0 0 0 1 0 0 1 1 1
12 39 0 0 0 0 0 0 1 0 0 1 1 1
12 43 0.0026 0.0198 0.028 0.0293 0.0159 0.0115 1 0 0 1.0198 1 1
12 44 0 0 0.0022 0.0002 0.0064 0 1 0 0 1 1 1
12 52 0.0155 0.0951 0.1253 0.0103 0.0438 0.0672 1 0 0 1.0951 1 1
12 53 0.0063 0.3813 0.2493 0.0899 0.1458 0.0177 1 0 0 1.3813 1 1
12 54 0 0.1572 0.1165 0 0.1561 0.0139 1 0 0 1.1572 1 1
12 55 0.0067 0.3189 0.5353 0.0438 0.07 0.0097 1 0 0 1.3189 1 1
12 56 0.0068 0.3737 0.4491 0.0726 0.073 0.0235 1 0 0 1.3737 1 1
12 57 0.0086 0.4704 0.282 0.0583 0.0488 0.0691 1 0 0 1.4704 1 1
12 58 0 0.0677 0.3321 0.0754 0.218 0.3068 1 0 0 1.0677 1 1
12 59 0.0028 0.0497 0.1829 0.325 0.1568 0.2828 1 0 0 1.0497 1 1
12 60 0 0.1168 0.1616 0.2352 0.0649 0.0211 1 0 0 1.1168 1 1
12 61 0 0 0.0123 0 0.0776 0.0097 1 0 0 1 1 1
13 12 0 0 0 0 0 0 1 0 0 1 1 1
13 13 0 0 0 0 0 0 1 0 0 1 1 1
13 14 0 0 0 0 0 0 1 0 0 1 1 1
13 15 0 0 0 0 0 0 1 0 0 1 1 1
13 16 0 0 0 0 0 0 1 0 0 1 1 1
13 17 0 0 0 0 0 0 1 0 0 1 1 1
13 18 0 0 0 0 0 0 1 0 0 1 1 1
13 19 0 0 0 0 0 0 1 0 0 1 1 1
